params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8487475617112267,0.760038240917782,0.8369598769387444,0.7554033011522889,0.8019409384691698
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8432324685310537,0.7654397705544933,0.8369326230228096,0.7544378698224852,0.8024442429969809
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8491322562434916,0.7569311663479923,0.8368898518890637,0.7540018685767673,0.8003814909676663
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8437289819967939,0.7760994263862333,0.8368888480222543,0.760448458424167,0.8084971900301803
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8411093420525948,0.7778202676864245,0.8368678736135958,0.7594830270943632,0.8082145306237466
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8481491685311013,0.758795411089866,0.8368624484610508,0.7543132980379944,0.8009695931550274
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8486521463319388,0.756548757170172,0.8368358139522961,0.7534724384926814,0.7999528027637611
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8476159579588375,0.7621414913957935,0.8368032203192894,0.7557458735596387,0.8026006812568344
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8420867111721246,0.777772466539197,0.8367816265034508,0.7601681719090625,0.8086449832487161
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.851164601636824,0.7556405353728489,0.8367574055468128,0.7546870133914669,0.80055283531333
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8509399690234979,0.7551147227533461,0.8367113451473506,0.754251012145749,0.8001560655525036
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8505007048407938,0.7537762906309752,0.8367103199216729,0.7532232949236999,0.7992101008781728
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8490213053119652,0.7572657743785851,0.8367022783077627,0.7540952974151355,0.800514258465632
