params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7971007657044824,0.7150316455696203,0.8042753004123149,0.7242603550295857,0.7538328727844905
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8013407988862802,0.7039556962025316,0.8032249402384046,0.722142634693242,0.7494864908260281
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8013407988862802,0.7039556962025316,0.8032249402384046,0.722142634693242,0.7494864908260281
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8013407988862802,0.7039556962025316,0.8032249402384046,0.722142634693242,0.7494864908260281
"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8009516131033045,0.7036919831223628,0.8030479215799522,0.7217689193397696,0.7491677806092487
"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8009516131033045,0.7036919831223628,0.8030479215799522,0.7217689193397696,0.7491677806092487
"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8009516131033045,0.7036919831223628,0.8030479215799522,0.7217689193397696,0.7491677806092487
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7817849057055967,0.7386603375527425,0.8003540072355649,0.7239489255683587,0.759608297743571
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.7849198559493653,0.7349156118143461,0.8003346248255283,0.7245717844908127,0.759093272166484
"{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7891323406536028,0.729535864978903,0.8002460051980556,0.7251946434132669,0.7581627037586289
