RegionName,RegionCode,Date,C1M_School closing,C2M_Workplace closing,H6M_Facial Coverings,ConfirmedCases,ConfirmedDeaths,daily_cases,daily_deaths,cases_14d_avg,deaths_14d_avg
New South Wales,AUS_NSW,2021-03-03,1.0,1.0,2.0,5193.0,54.0,4.0,0.0,3.5714285714285716,0.0
New South Wales,AUS_NSW,2021-03-04,1.0,1.0,2.0,5205.0,54.0,12.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-05,1.0,1.0,2.0,5207.0,54.0,2.0,0.0,4.357142857142857,0.0
New South Wales,AUS_NSW,2021-03-06,1.0,1.0,2.0,5209.0,54.0,2.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-07,1.0,1.0,2.0,5210.0,54.0,1.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-08,1.0,1.0,2.0,5215.0,54.0,5.0,0.0,4.357142857142857,0.0
New South Wales,AUS_NSW,2021-03-09,1.0,1.0,2.0,5220.0,54.0,5.0,0.0,4.642857142857143,0.0
New South Wales,AUS_NSW,2021-03-10,1.0,1.0,2.0,5226.0,54.0,6.0,0.0,4.571428571428571,0.0
New South Wales,AUS_NSW,2021-03-11,1.0,1.0,2.0,5234.0,54.0,8.0,0.0,4.857142857142857,0.0
New South Wales,AUS_NSW,2021-03-12,1.0,1.0,2.0,5234.0,54.0,0.0,0.0,4.428571428571429,0.0
New South Wales,AUS_NSW,2021-03-13,1.0,1.0,2.0,5237.0,54.0,3.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-14,1.0,1.0,2.0,5240.0,54.0,3.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-15,1.0,1.0,2.0,5242.0,54.0,2.0,0.0,4.214285714285714,0.0
New South Wales,AUS_NSW,2021-03-16,1.0,1.0,2.0,5249.0,54.0,7.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-03-17,1.0,1.0,2.0,5251.0,54.0,2.0,0.0,4.142857142857143,0.0
New South Wales,AUS_NSW,2021-03-18,1.0,1.0,2.0,5256.0,54.0,5.0,0.0,3.642857142857143,0.0
New South Wales,AUS_NSW,2021-03-19,1.0,1.0,2.0,5259.0,54.0,3.0,0.0,3.7142857142857144,0.0
New South Wales,AUS_NSW,2021-03-20,1.0,1.0,2.0,5261.0,54.0,2.0,0.0,3.7142857142857144,0.0
New South Wales,AUS_NSW,2021-03-21,1.0,1.0,2.0,5266.0,54.0,5.0,0.0,4.0,0.0
New South Wales,AUS_NSW,2021-03-22,1.0,1.0,2.0,5270.0,54.0,4.0,0.0,3.9285714285714284,0.0
New South Wales,AUS_NSW,2021-03-23,1.0,1.0,2.0,5273.0,54.0,3.0,0.0,3.7857142857142856,0.0
New South Wales,AUS_NSW,2021-03-24,1.0,1.0,2.0,5277.0,54.0,4.0,0.0,3.642857142857143,0.0
New South Wales,AUS_NSW,2021-03-25,1.0,1.0,2.0,5278.0,54.0,1.0,0.0,3.142857142857143,0.0
New South Wales,AUS_NSW,2021-03-26,1.0,1.0,2.0,5281.0,54.0,3.0,0.0,3.357142857142857,0.0
New South Wales,AUS_NSW,2021-03-27,1.0,1.0,2.0,5281.0,54.0,0.0,0.0,3.142857142857143,0.0
New South Wales,AUS_NSW,2021-03-28,1.0,1.0,1.0,5283.0,54.0,2.0,0.0,3.0714285714285716,0.0
New South Wales,AUS_NSW,2021-03-29,1.0,1.0,1.0,5288.0,54.0,5.0,0.0,3.2857142857142856,0.0
New South Wales,AUS_NSW,2021-03-30,1.0,1.0,1.0,5291.0,54.0,3.0,0.0,3.0,0.0
New South Wales,AUS_NSW,2021-03-31,1.0,1.0,2.0,5296.0,54.0,5.0,0.0,3.2142857142857144,0.0
New South Wales,AUS_NSW,2021-04-01,1.0,1.0,2.0,5296.0,54.0,0.0,0.0,2.857142857142857,0.0
New South Wales,AUS_NSW,2021-04-02,1.0,1.0,2.0,5299.0,54.0,3.0,0.0,2.857142857142857,0.0
New South Wales,AUS_NSW,2021-04-03,1.0,1.0,2.0,5300.0,54.0,1.0,0.0,2.7857142857142856,0.0
New South Wales,AUS_NSW,2021-04-04,1.0,1.0,2.0,5303.0,54.0,3.0,0.0,2.642857142857143,0.0
New South Wales,AUS_NSW,2021-04-05,1.0,1.0,2.0,5310.0,54.0,7.0,0.0,2.857142857142857,0.0
New South Wales,AUS_NSW,2021-04-06,1.0,1.0,1.0,5316.0,54.0,6.0,0.0,3.0714285714285716,0.0
New South Wales,AUS_NSW,2021-04-07,1.0,1.0,1.0,5318.0,54.0,2.0,0.0,2.9285714285714284,0.0
New South Wales,AUS_NSW,2021-04-08,1.0,1.0,1.0,5320.0,54.0,2.0,0.0,3.0,0.0
New South Wales,AUS_NSW,2021-04-09,1.0,1.0,1.0,5324.0,54.0,4.0,0.0,3.0714285714285716,0.0
New South Wales,AUS_NSW,2021-04-10,1.0,1.0,1.0,5330.0,54.0,6.0,0.0,3.5,0.0
New South Wales,AUS_NSW,2021-04-11,1.0,1.0,1.0,5339.0,54.0,9.0,0.0,4.0,0.0
New South Wales,AUS_NSW,2021-04-12,1.0,1.0,1.0,5344.0,54.0,5.0,0.0,4.0,0.0
New South Wales,AUS_NSW,2021-04-13,1.0,1.0,1.0,5347.0,54.0,3.0,0.0,4.0,0.0
New South Wales,AUS_NSW,2021-04-14,1.0,1.0,1.0,5356.0,54.0,9.0,0.0,4.285714285714286,0.0
New South Wales,AUS_NSW,2021-04-15,1.0,1.0,1.0,5363.0,54.0,7.0,0.0,4.785714285714286,0.0
New South Wales,AUS_NSW,2021-04-16,1.0,1.0,1.0,5370.0,54.0,7.0,0.0,5.071428571428571,0.0
New South Wales,AUS_NSW,2021-04-17,1.0,1.0,1.0,5376.0,54.0,6.0,0.0,5.428571428571429,0.0
New South Wales,AUS_NSW,2021-04-18,1.0,1.0,1.0,5384.0,54.0,8.0,0.0,5.785714285714286,0.0
New South Wales,AUS_NSW,2021-04-19,1.0,1.0,1.0,5387.0,54.0,3.0,0.0,5.5,0.0
New South Wales,AUS_NSW,2021-04-20,1.0,1.0,1.0,5395.0,54.0,8.0,0.0,5.642857142857143,0.0
New South Wales,AUS_NSW,2021-04-21,1.0,1.0,1.0,5402.0,54.0,7.0,0.0,6.0,0.0
New South Wales,AUS_NSW,2021-04-22,1.0,1.0,1.0,5418.0,54.0,16.0,0.0,7.0,0.0
New South Wales,AUS_NSW,2021-04-23,1.0,1.0,1.0,5419.0,54.0,1.0,0.0,6.785714285714286,0.0
New South Wales,AUS_NSW,2021-04-24,1.0,1.0,1.0,5420.0,54.0,1.0,0.0,6.428571428571429,0.0
New South Wales,AUS_NSW,2021-04-25,1.0,1.0,1.0,5428.0,54.0,8.0,0.0,6.357142857142857,0.0
New South Wales,AUS_NSW,2021-04-26,1.0,1.0,1.0,5440.0,54.0,12.0,0.0,6.857142857142857,0.0
New South Wales,AUS_NSW,2021-04-27,1.0,1.0,1.0,5449.0,54.0,9.0,0.0,7.285714285714286,0.0
New South Wales,AUS_NSW,2021-04-28,1.0,1.0,1.0,5464.0,54.0,15.0,0.0,7.714285714285714,0.0
New South Wales,AUS_NSW,2021-04-29,1.0,1.0,1.0,5477.0,54.0,13.0,0.0,8.142857142857142,0.0
New South Wales,AUS_NSW,2021-04-30,1.0,1.0,1.0,5481.0,54.0,4.0,0.0,7.928571428571429,0.0
New South Wales,AUS_NSW,2021-05-01,1.0,1.0,1.0,5484.0,54.0,3.0,0.0,7.714285714285714,0.0
New South Wales,AUS_NSW,2021-05-02,1.0,1.0,1.0,5489.0,54.0,5.0,0.0,7.5,0.0
New South Wales,AUS_NSW,2021-05-03,1.0,1.0,1.0,5496.0,54.0,7.0,0.0,7.785714285714286,0.0
New South Wales,AUS_NSW,2021-05-04,1.0,1.0,1.0,5506.0,54.0,10.0,0.0,7.928571428571429,0.0
New South Wales,AUS_NSW,2021-05-05,1.0,1.0,1.0,5516.0,54.0,10.0,0.0,8.142857142857142,0.0
New South Wales,AUS_NSW,2021-05-06,1.0,1.0,1.0,5521.0,54.0,5.0,0.0,7.357142857142857,0.0
New South Wales,AUS_NSW,2021-05-07,1.0,1.0,1.0,5527.0,54.0,6.0,0.0,7.714285714285714,0.0
New South Wales,AUS_NSW,2021-05-08,1.0,1.0,1.0,5533.0,54.0,6.0,0.0,8.071428571428571,0.0
New South Wales,AUS_NSW,2021-05-09,1.0,1.0,1.0,5538.0,54.0,5.0,0.0,7.857142857142857,0.0
New South Wales,AUS_NSW,2021-05-10,1.0,1.0,1.0,5542.0,54.0,4.0,0.0,7.285714285714286,0.0
New South Wales,AUS_NSW,2021-05-11,1.0,1.0,1.0,5546.0,54.0,4.0,0.0,6.928571428571429,0.0
New South Wales,AUS_NSW,2021-05-12,1.0,1.0,1.0,5551.0,54.0,5.0,0.0,6.214285714285714,0.0
New South Wales,AUS_NSW,2021-05-13,1.0,1.0,1.0,5552.0,54.0,1.0,0.0,5.357142857142857,0.0
New South Wales,AUS_NSW,2021-05-14,1.0,1.0,1.0,5555.0,54.0,3.0,0.0,5.285714285714286,0.0
New South Wales,AUS_NSW,2021-05-15,1.0,1.0,1.0,5558.0,54.0,3.0,0.0,5.285714285714286,0.0
New South Wales,AUS_NSW,2021-05-16,1.0,1.0,1.0,5560.0,54.0,2.0,0.0,5.071428571428571,0.0
New South Wales,AUS_NSW,2021-05-17,1.0,1.0,1.0,5563.0,54.0,3.0,0.0,4.785714285714286,0.0
New South Wales,AUS_NSW,2021-05-18,1.0,1.0,1.0,5565.0,54.0,2.0,0.0,4.214285714285714,0.0
New South Wales,AUS_NSW,2021-05-19,1.0,1.0,1.0,5567.0,54.0,2.0,0.0,3.642857142857143,0.0
New South Wales,AUS_NSW,2021-05-20,1.0,1.0,1.0,5567.0,54.0,0.0,0.0,3.2857142857142856,0.0
New South Wales,AUS_NSW,2021-05-21,1.0,1.0,1.0,5568.0,54.0,1.0,0.0,2.9285714285714284,0.0
New South Wales,AUS_NSW,2021-05-22,1.0,1.0,1.0,5570.0,54.0,2.0,0.0,2.642857142857143,0.0
New South Wales,AUS_NSW,2021-05-23,1.0,1.0,1.0,5572.0,54.0,2.0,0.0,2.4285714285714284,0.0
New South Wales,AUS_NSW,2021-05-24,1.0,1.0,1.0,5574.0,54.0,2.0,0.0,2.2857142857142856,0.0
New South Wales,AUS_NSW,2021-05-25,1.0,1.0,1.0,5576.0,54.0,2.0,0.0,2.142857142857143,0.0
New South Wales,AUS_NSW,2021-05-26,1.0,1.0,1.0,5576.0,54.0,0.0,0.0,1.7857142857142858,0.0
New South Wales,AUS_NSW,2021-05-27,1.0,1.0,1.0,5579.0,54.0,3.0,0.0,1.9285714285714286,0.0
New South Wales,AUS_NSW,2021-05-28,1.0,1.0,1.0,5580.0,54.0,1.0,0.0,1.7857142857142858,0.0
New South Wales,AUS_NSW,2021-05-29,1.0,1.0,1.0,5585.0,54.0,5.0,0.0,1.9285714285714286,0.0
New South Wales,AUS_NSW,2021-05-30,1.0,1.0,1.0,5587.0,54.0,2.0,0.0,1.9285714285714286,0.0
New South Wales,AUS_NSW,2021-05-31,1.0,1.0,1.0,5587.0,54.0,0.0,0.0,1.7142857142857142,0.0
New South Wales,AUS_NSW,2021-06-01,1.0,1.0,1.0,5588.0,54.0,1.0,0.0,1.6428571428571428,0.0
New South Wales,AUS_NSW,2021-06-02,1.0,1.0,1.0,5590.0,54.0,2.0,0.0,1.6428571428571428,0.0
New South Wales,AUS_NSW,2021-06-03,1.0,1.0,1.0,5590.0,54.0,0.0,0.0,1.6428571428571428,0.0
New South Wales,AUS_NSW,2021-06-04,1.0,1.0,1.0,5590.0,54.0,0.0,0.0,1.5714285714285714,0.0
New South Wales,AUS_NSW,2021-06-05,1.0,1.0,1.0,5595.0,54.0,5.0,0.0,1.7857142857142858,0.0
New South Wales,AUS_NSW,2021-06-06,1.0,1.0,1.0,5600.0,54.0,5.0,0.0,2.0,0.0
New South Wales,AUS_NSW,2021-06-07,1.0,1.0,1.0,5605.0,54.0,5.0,0.0,2.2142857142857144,0.0
New South Wales,AUS_NSW,2021-06-08,1.0,1.0,1.0,5607.0,54.0,2.0,0.0,2.2142857142857144,0.0
New South Wales,AUS_NSW,2021-06-09,1.0,1.0,1.0,5610.0,54.0,3.0,0.0,2.4285714285714284,0.0
New South Wales,AUS_NSW,2021-06-10,1.0,1.0,1.0,5611.0,54.0,1.0,0.0,2.2857142857142856,0.0
New South Wales,AUS_NSW,2021-06-11,1.0,1.0,1.0,5612.0,54.0,1.0,0.0,2.2857142857142856,0.0
New South Wales,AUS_NSW,2021-06-12,1.0,1.0,1.0,5613.0,54.0,1.0,0.0,2.0,0.0
New South Wales,AUS_NSW,2021-06-13,1.0,1.0,1.0,5619.0,54.0,6.0,0.0,2.2857142857142856,0.0
New South Wales,AUS_NSW,2021-06-14,1.0,1.0,1.0,5623.0,54.0,4.0,0.0,2.5714285714285716,0.0
New South Wales,AUS_NSW,2021-06-15,1.0,1.0,1.0,5626.0,54.0,3.0,0.0,2.7142857142857144,0.0
New South Wales,AUS_NSW,2021-06-16,1.0,1.0,1.0,5629.0,54.0,3.0,0.0,2.7857142857142856,0.0
New South Wales,AUS_NSW,2021-06-17,1.0,1.0,1.0,5631.0,54.0,2.0,0.0,2.9285714285714284,0.0
New South Wales,AUS_NSW,2021-06-18,1.0,1.0,1.0,5637.0,54.0,6.0,0.0,3.357142857142857,0.0
New South Wales,AUS_NSW,2021-06-19,1.0,1.0,1.0,5642.0,54.0,5.0,0.0,3.357142857142857,0.0
New South Wales,AUS_NSW,2021-06-20,1.0,1.0,1.0,5649.0,54.0,7.0,0.0,3.5,0.0
New South Wales,AUS_NSW,2021-06-21,1.0,1.0,1.0,5655.0,54.0,6.0,0.0,3.5714285714285716,0.0
New South Wales,AUS_NSW,2021-06-22,1.0,1.0,1.0,5666.0,54.0,11.0,0.0,4.214285714285714,0.0
New South Wales,AUS_NSW,2021-06-23,1.0,1.0,1.0,5684.0,54.0,18.0,0.0,5.285714285714286,0.0
New South Wales,AUS_NSW,2021-06-24,1.0,1.0,1.0,5695.0,54.0,11.0,0.0,6.0,0.0
New South Wales,AUS_NSW,2021-06-25,1.0,1.0,1.0,5725.0,54.0,30.0,0.0,8.071428571428571,0.0
New South Wales,AUS_NSW,2021-06-26,3.0,2.0,3.0,5756.0,54.0,31.0,0.0,10.214285714285714,0.0
New South Wales,AUS_NSW,2021-06-27,3.0,2.0,3.0,5778.0,54.0,22.0,0.0,11.357142857142858,0.0
New South Wales,AUS_NSW,2021-06-28,3.0,2.0,3.0,5798.0,54.0,20.0,0.0,12.5,0.0
New South Wales,AUS_NSW,2021-06-29,3.0,2.0,3.0,5826.0,54.0,28.0,0.0,14.285714285714286,0.0
New South Wales,AUS_NSW,2021-06-30,3.0,2.0,3.0,5854.0,54.0,28.0,0.0,16.071428571428573,0.0
New South Wales,AUS_NSW,2021-07-01,3.0,2.0,3.0,5886.0,54.0,32.0,0.0,18.214285714285715,0.0
New South Wales,AUS_NSW,2021-07-02,3.0,2.0,3.0,5926.0,54.0,40.0,0.0,20.642857142857142,0.0
New South Wales,AUS_NSW,2021-07-03,3.0,2.0,3.0,5942.0,54.0,16.0,0.0,21.428571428571427,0.0
New South Wales,AUS_NSW,2021-07-04,3.0,2.0,3.0,5979.0,54.0,37.0,0.0,23.571428571428573,0.0
New South Wales,AUS_NSW,2021-07-05,3.0,2.0,3.0,5997.0,54.0,18.0,0.0,24.428571428571427,0.0
New South Wales,AUS_NSW,2021-07-06,3.0,2.0,3.0,6025.0,54.0,28.0,0.0,25.642857142857142,0.0
New South Wales,AUS_NSW,2021-07-07,3.0,2.0,3.0,6064.0,54.0,39.0,0.0,27.142857142857142,0.0
New South Wales,AUS_NSW,2021-07-08,3.0,2.0,3.0,6109.0,54.0,45.0,0.0,29.571428571428573,0.0
New South Wales,AUS_NSW,2021-07-09,3.0,2.0,3.0,6161.0,54.0,52.0,0.0,31.142857142857142,0.0
New South Wales,AUS_NSW,2021-07-10,3.0,2.0,3.0,6243.0,55.0,82.0,1.0,34.785714285714285,0.07142857142857142
New South Wales,AUS_NSW,2021-07-11,3.0,2.0,3.0,6359.0,55.0,116.0,0.0,41.5,0.07142857142857142
New South Wales,AUS_NSW,2021-07-12,3.0,2.0,3.0,6452.0,56.0,93.0,1.0,46.714285714285715,0.14285714285714285
New South Wales,AUS_NSW,2021-07-13,3.0,2.0,3.0,6551.0,56.0,99.0,0.0,51.785714285714285,0.14285714285714285
New South Wales,AUS_NSW,2021-07-14,3.0,2.0,3.0,6618.0,56.0,67.0,0.0,54.57142857142857,0.14285714285714285
New South Wales,AUS_NSW,2021-07-15,3.0,2.0,3.0,6716.0,56.0,98.0,0.0,59.285714285714285,0.14285714285714285
New South Wales,AUS_NSW,2021-07-16,3.0,3.0,3.0,6833.0,57.0,117.0,1.0,64.78571428571429,0.21428571428571427
New South Wales,AUS_NSW,2021-07-17,3.0,3.0,3.0,6942.0,58.0,109.0,1.0,71.42857142857143,0.2857142857142857
New South Wales,AUS_NSW,2021-07-18,3.0,3.0,3.0,7042.0,58.0,100.0,0.0,75.92857142857143,0.2857142857142857
New South Wales,AUS_NSW,2021-07-19,3.0,3.0,3.0,7121.0,59.0,79.0,1.0,80.28571428571429,0.35714285714285715
New South Wales,AUS_NSW,2021-07-20,3.0,3.0,3.0,7233.0,59.0,112.0,0.0,86.28571428571429,0.35714285714285715
New South Wales,AUS_NSW,2021-07-21,3.0,3.0,3.0,7357.0,59.0,124.0,0.0,92.35714285714286,0.35714285714285715
New South Wales,AUS_NSW,2021-07-22,3.0,3.0,3.0,7492.0,60.0,135.0,1.0,98.78571428571429,0.42857142857142855
New South Wales,AUS_NSW,2021-07-23,3.0,3.0,3.0,7651.0,60.0,159.0,0.0,106.42857142857143,0.42857142857142855
New South Wales,AUS_NSW,2021-07-24,3.0,3.0,3.0,7792.0,62.0,141.0,2.0,110.64285714285714,0.5
New South Wales,AUS_NSW,2021-07-25,3.0,3.0,3.0,7943.0,62.0,151.0,0.0,113.14285714285714,0.5
New South Wales,AUS_NSW,2021-07-26,3.0,3.0,3.0,8118.0,66.0,175.0,4.0,119.0,0.7142857142857143
New South Wales,AUS_NSW,2021-07-27,3.0,3.0,3.0,8294.0,65.0,176.0,,124.5,0.7692307692307693
New South Wales,AUS_NSW,2021-07-28,3.0,3.0,3.0,8531.0,67.0,237.0,2.0,136.64285714285714,0.9230769230769231
New South Wales,AUS_NSW,2021-07-29,3.0,3.0,3.0,8703.0,67.0,172.0,0.0,141.92857142857142,0.9230769230769231
New South Wales,AUS_NSW,2021-07-30,3.0,3.0,3.0,8915.0,68.0,212.0,1.0,148.71428571428572,0.9230769230769231
New South Wales,AUS_NSW,2021-07-31,3.0,3.0,3.0,9153.0,68.0,238.0,0.0,157.92857142857142,0.8461538461538461
New South Wales,AUS_NSW,2021-08-01,3.0,3.0,3.0,9360.0,69.0,207.0,1.0,165.57142857142858,0.9230769230769231
New South Wales,AUS_NSW,2021-08-02,3.0,3.0,3.0,9562.0,69.0,202.0,0.0,174.35714285714286,0.8461538461538461
New South Wales,AUS_NSW,2021-08-03,3.0,3.0,3.0,9795.0,71.0,233.0,2.0,183.0,1.0
New South Wales,AUS_NSW,2021-08-04,3.0,3.0,3.0,10063.0,76.0,268.0,5.0,193.28571428571428,1.3846153846153846
New South Wales,AUS_NSW,2021-08-05,3.0,3.0,3.0,10354.0,77.0,291.0,1.0,204.42857142857142,1.3846153846153846
New South Wales,AUS_NSW,2021-08-06,3.0,3.0,3.0,10662.0,83.0,308.0,6.0,215.07142857142858,1.8461538461538463
New South Wales,AUS_NSW,2021-08-07,3.0,3.0,3.0,10917.0,82.0,255.0,,223.21428571428572,1.8333333333333333
New South Wales,AUS_NSW,2021-08-08,3.0,3.0,3.0,11201.0,83.0,284.0,1.0,232.71428571428572,1.9166666666666667
New South Wales,AUS_NSW,2021-08-09,3.0,3.0,3.0,11558.0,87.0,357.0,4.0,245.71428571428572,1.9166666666666667
New South Wales,AUS_NSW,2021-08-10,3.0,3.0,3.0,11902.0,89.0,344.0,2.0,257.7142857142857,1.9230769230769231
New South Wales,AUS_NSW,2021-08-11,3.0,3.0,3.0,12245.0,91.0,343.0,2.0,265.2857142857143,1.9230769230769231
New South Wales,AUS_NSW,2021-08-12,3.0,3.0,3.0,12629.0,93.0,384.0,2.0,280.42857142857144,2.076923076923077
New South Wales,AUS_NSW,2021-08-13,3.0,3.0,3.0,13092.0,97.0,463.0,4.0,298.35714285714283,2.3076923076923075
New South Wales,AUS_NSW,2021-08-14,3.0,3.0,3.0,13503.0,102.0,411.0,5.0,310.7142857142857,2.6923076923076925
New South Wales,AUS_NSW,2021-08-15,3.0,3.0,3.0,13978.0,110.0,475.0,8.0,329.85714285714283,3.230769230769231
New South Wales,AUS_NSW,2021-08-16,3.0,3.0,3.0,14416.0,111.0,438.0,1.0,346.7142857142857,3.3076923076923075
New South Wales,AUS_NSW,2021-08-17,3.0,3.0,3.0,15043.0,114.0,627.0,3.0,374.85714285714283,3.3846153846153846
New South Wales,AUS_NSW,2021-08-18,3.0,3.0,3.0,15717.0,115.0,674.0,1.0,403.85714285714283,3.076923076923077
New South Wales,AUS_NSW,2021-08-19,3.0,3.0,3.0,16353.0,119.0,636.0,4.0,428.5,3.3076923076923075
New South Wales,AUS_NSW,2021-08-20,3.0,3.0,3.0,17173.0,122.0,820.0,3.0,465.07142857142856,3.076923076923077
New South Wales,AUS_NSW,2021-08-21,3.0,3.0,3.0,17995.0,125.0,822.0,3.0,505.57142857142856,3.0714285714285716
New South Wales,AUS_NSW,2021-08-22,3.0,3.0,3.0,18800.0,128.0,805.0,3.0,542.7857142857143,3.2142857142857144
New South Wales,AUS_NSW,2021-08-23,3.0,3.0,3.0,19545.0,128.0,745.0,0.0,570.5,2.9285714285714284
New South Wales,AUS_NSW,2021-08-24,3.0,3.0,3.0,20466.0,130.0,921.0,2.0,611.7142857142857,2.9285714285714284
New South Wales,AUS_NSW,2021-08-25,3.0,3.0,3.0,21471.0,133.0,1005.0,3.0,659.0,3.0
New South Wales,AUS_NSW,2021-08-26,3.0,3.0,3.0,22346.0,135.0,875.0,2.0,694.0714285714286,3.0
New South Wales,AUS_NSW,2021-08-27,3.0,3.0,3.0,23372.0,137.0,1026.0,2.0,734.2857142857143,2.857142857142857
New South Wales,AUS_NSW,2021-08-28,3.0,3.0,3.0,24585.0,143.0,1213.0,6.0,791.5714285714286,2.9285714285714284
New South Wales,AUS_NSW,2021-08-29,3.0,3.0,3.0,25857.0,147.0,1272.0,4.0,848.5,2.642857142857143
New South Wales,AUS_NSW,2021-08-30,3.0,3.0,3.0,27026.0,150.0,1169.0,3.0,900.7142857142857,2.7857142857142856
New South Wales,AUS_NSW,2021-08-31,3.0,3.0,3.0,28111.0,154.0,1085.0,4.0,933.4285714285714,2.857142857142857
New South Wales,AUS_NSW,2021-09-01,3.0,3.0,3.0,29390.0,161.0,1279.0,7.0,976.6428571428571,3.2857142857142856
New South Wales,AUS_NSW,2021-09-02,3.0,3.0,3.0,30807.0,173.0,1417.0,12.0,1032.4285714285713,3.857142857142857
New South Wales,AUS_NSW,2021-09-03,3.0,3.0,3.0,32323.0,177.0,1516.0,4.0,1082.142857142857,3.9285714285714284
New South Wales,AUS_NSW,2021-09-04,3.0,3.0,3.0,33792.0,180.0,1469.0,3.0,1128.357142857143,3.9285714285714284
New South Wales,AUS_NSW,2021-09-05,3.0,3.0,3.0,35064.0,185.0,1272.0,5.0,1161.7142857142858,4.071428571428571
New South Wales,AUS_NSW,2021-09-06,3.0,3.0,3.0,36267.0,193.0,1203.0,8.0,1194.4285714285713,4.642857142857143
New South Wales,AUS_NSW,2021-09-07,3.0,3.0,3.0,37724.0,201.0,1457.0,8.0,1232.7142857142858,5.071428571428571
New South Wales,AUS_NSW,2021-09-08,3.0,3.0,3.0,39108.0,207.0,1384.0,6.0,1259.7857142857142,5.285714285714286
New South Wales,AUS_NSW,2021-09-09,3.0,3.0,3.0,40616.0,216.0,1508.0,9.0,1305.0,5.785714285714286
New South Wales,AUS_NSW,2021-09-10,3.0,3.0,3.0,42219.0,224.0,1603.0,8.0,1346.2142857142858,6.214285714285714
New South Wales,AUS_NSW,2021-09-11,3.0,3.0,3.0,43436.0,231.0,1217.0,7.0,1346.5,6.285714285714286
New South Wales,AUS_NSW,2021-09-12,3.0,3.0,3.0,44674.0,238.0,1238.0,7.0,1344.0714285714287,6.5
New South Wales,AUS_NSW,2021-09-13,3.0,3.0,3.0,45782.0,240.0,1108.0,2.0,1339.7142857142858,6.428571428571429
New South Wales,AUS_NSW,2021-09-14,3.0,3.0,3.0,47007.0,252.0,1225.0,12.0,1349.7142857142858,7.0
New South Wales,AUS_NSW,2021-09-15,3.0,3.0,3.0,48341.0,264.0,1334.0,12.0,1353.642857142857,7.357142857142857
New South Wales,AUS_NSW,2021-09-16,3.0,3.0,3.0,49611.0,276.0,1270.0,12.0,1343.142857142857,7.357142857142857
New South Wales,AUS_NSW,2021-09-17,3.0,3.0,3.0,50919.0,282.0,1308.0,6.0,1328.2857142857142,7.5
New South Wales,AUS_NSW,2021-09-18,3.0,3.0,3.0,51986.0,295.0,1067.0,13.0,1299.5714285714287,8.214285714285714
New South Wales,AUS_NSW,2021-09-19,3.0,3.0,3.0,52922.0,299.0,936.0,4.0,1275.5714285714287,8.142857142857142
New South Wales,AUS_NSW,2021-09-20,3.0,3.0,3.0,53898.0,309.0,976.0,10.0,1259.357142857143,8.285714285714286
New South Wales,AUS_NSW,2021-09-21,3.0,3.0,3.0,54919.0,314.0,1021.0,5.0,1228.2142857142858,8.071428571428571
New South Wales,AUS_NSW,2021-09-22,3.0,3.0,3.0,55962.0,320.0,1043.0,6.0,1203.857142857143,8.071428571428571
New South Wales,AUS_NSW,2021-09-23,3.0,3.0,3.0,56988.0,331.0,1026.0,11.0,1169.4285714285713,8.214285714285714
New South Wales,AUS_NSW,2021-09-24,3.0,3.0,3.0,57983.0,342.0,995.0,11.0,1126.0,8.428571428571429
New South Wales,AUS_NSW,2021-09-25,3.0,3.0,3.0,58931.0,351.0,948.0,9.0,1106.7857142857142,8.571428571428571
New South Wales,AUS_NSW,2021-09-26,3.0,3.0,3.0,59709.0,363.0,778.0,12.0,1073.9285714285713,8.928571428571429
New South Wales,AUS_NSW,2021-09-27,3.0,3.0,3.0,60561.0,370.0,852.0,7.0,1055.642857142857,9.285714285714286
New South Wales,AUS_NSW,2021-09-28,3.0,3.0,3.0,61420.0,385.0,859.0,15.0,1029.5,9.5
New South Wales,AUS_NSW,2021-09-29,3.0,3.0,3.0,62353.0,391.0,933.0,6.0,1000.8571428571429,9.071428571428571
New South Wales,AUS_NSW,2021-09-30,3.0,3.0,3.0,63212.0,406.0,859.0,15.0,971.5,9.285714285714286
New South Wales,AUS_NSW,2021-10-01,3.0,3.0,3.0,64014.0,416.0,802.0,10.0,935.3571428571429,9.571428571428571
New South Wales,AUS_NSW,2021-10-02,3.0,3.0,3.0,64668.0,426.0,654.0,10.0,905.8571428571429,9.357142857142858
New South Wales,AUS_NSW,2021-10-03,3.0,3.0,3.0,65279.0,432.0,611.0,6.0,882.6428571428571,9.5
New South Wales,AUS_NSW,2021-10-04,3.0,3.0,3.0,65876.0,439.0,597.0,7.0,855.5714285714286,9.285714285714286
New South Wales,AUS_NSW,2021-10-05,3.0,3.0,3.0,66456.0,449.0,580.0,10.0,824.0714285714286,9.642857142857142
New South Wales,AUS_NSW,2021-10-06,3.0,3.0,3.0,67024.0,457.0,568.0,8.0,790.1428571428571,9.785714285714286
